"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minutes"
"1205","Golden State Warriors","3/14/17",2016,4,9,18,"shot_no","Step Back Jump shot","3PT Field Goal",25,"Philadelphia 76ers",-94,242,"Stephen Curry",46
"1206","Golden State Warriors","2/11/17",2016,1,8,13,"shot_no","Step Back Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",-230,51,"Stephen Curry",12
"1207","Golden State Warriors","3/29/17",2016,1,7,46,"shot_yes","Step Back Jump shot","3PT Field Goal",25,"San Antonio Spurs",-225,115,"Stephen Curry",2
"1208","Golden State Warriors","3/26/17",2016,4,3,36,"shot_yes","Step Back Jump shot","3PT Field Goal",26,"Memphis Grizzlies",151,223,"Stephen Curry",43
"1209","Golden State Warriors","1/2/17",2016,3,7,28,"shot_no","Step Back Jump shot","3PT Field Goal",29,"Denver Nuggets",56,288,"Stephen Curry",30
"1210","Golden State Warriors","1/20/17",2016,4,4,50,"shot_no","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",184,36,"Stephen Curry",43
"1211","Golden State Warriors","1/20/17",2016,2,0,0,"shot_yes","Step Back Jump shot","3PT Field Goal",24,"Houston Rockets",-81,232,"Stephen Curry",19
"1212","Golden State Warriors","3/5/17",2016,3,1,1,"shot_yes","Step Back Jump shot","3PT Field Goal",22,"New York Knicks",-228,-11,"Stephen Curry",36
"1213","Golden State Warriors","2/1/17",2016,3,1,19,"shot_yes","Step Back Jump shot","2PT Field Goal",20,"Charlotte Hornets",-110,174,"Stephen Curry",34
"1214","Golden State Warriors","12/22/16",2016,3,9,28,"shot_yes","Step Back Jump shot","2PT Field Goal",21,"Brooklyn Nets",-209,21,"Stephen Curry",36
"1215","Golden State Warriors","11/26/16",2016,3,6,49,"shot_no","Step Back Jump shot","2PT Field Goal",14,"Minnesota Timberwolves",148,11,"Stephen Curry",33
"1216","Golden State Warriors","1/25/17",2016,1,10,2,"shot_yes","Step Back Jump shot","2PT Field Goal",15,"Charlotte Hornets",-102,121,"Stephen Curry",10
"1217","Golden State Warriors","2/15/17",2016,3,3,51,"shot_no","Step Back Jump shot","3PT Field Goal",27,"Sacramento Kings",-222,156,"Stephen Curry",33
"1218","Golden State Warriors","1/6/17",2016,2,3,53,"shot_yes","Step Back Jump shot","2PT Field Goal",17,"Memphis Grizzlies",-106,139,"Stephen Curry",24
"1219","Golden State Warriors","1/20/17",2016,4,5,15,"shot_no","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",-187,31,"Stephen Curry",46
"1220","Golden State Warriors","12/7/16",2016,2,2,35,"shot_no","Step Back Jump shot","3PT Field Goal",24,"Los Angeles Clippers",-132,210,"Stephen Curry",20
"1221","Golden State Warriors","2/1/17",2016,3,6,53,"shot_yes","Step Back Jump shot","3PT Field Goal",26,"Charlotte Hornets",-132,232,"Stephen Curry",26
"1222","Golden State Warriors","11/18/16",2016,2,4,53,"shot_yes","Step Back Jump shot","2PT Field Goal",22,"Boston Celtics",-66,218,"Stephen Curry",23
"1223","Golden State Warriors","2/13/17",2016,1,8,56,"shot_yes","Step Back Jump shot","2PT Field Goal",21,"Denver Nuggets",-127,174,"Stephen Curry",10
"1224","Golden State Warriors","2/1/17",2016,3,0,56,"shot_yes","Step Back Jump shot","3PT Field Goal",25,"Charlotte Hornets",-214,141,"Stephen Curry",28
"1225","Golden State Warriors","1/6/17",2016,2,2,58,"shot_no","Step Back Jump shot","3PT Field Goal",25,"Memphis Grizzlies",187,170,"Stephen Curry",20
"1226","Golden State Warriors","2/2/17",2016,3,10,54,"shot_yes","Step Back Jump shot","3PT Field Goal",27,"Los Angeles Clippers",171,210,"Stephen Curry",28
"1227","Golden State Warriors","3/6/17",2016,1,0,45,"shot_yes","Step Back Jump shot","3PT Field Goal",24,"Atlanta Hawks",125,208,"Stephen Curry",11
"1228","Golden State Warriors","2/8/17",2016,3,7,15,"shot_yes","Step Back Jump shot","2PT Field Goal",17,"Chicago Bulls",-6,178,"Stephen Curry",36
"1229","Golden State Warriors","3/2/17",2016,4,0,32,"shot_no","Step Back Jump shot","2PT Field Goal",19,"Chicago Bulls",-194,18,"Stephen Curry",37
"1230","Golden State Warriors","2/11/17",2016,4,2,19,"shot_yes","Step Back Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",119,213,"Stephen Curry",43
"1231","Golden State Warriors","3/21/17",2016,3,3,42,"shot_no","Step Back Jump shot","3PT Field Goal",23,"Dallas Mavericks",233,3,"Stephen Curry",32
"1232","Golden State Warriors","3/28/17",2016,4,0,45,"shot_yes","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",-53,174,"Stephen Curry",47
"1233","Golden State Warriors","11/26/16",2016,3,8,6,"shot_yes","Step Back Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",78,180,"Stephen Curry",31
"1234","Golden State Warriors","12/15/16",2016,2,7,40,"shot_no","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",-1,2,"Stephen Curry",22
"1235","Golden State Warriors","11/7/16",2016,1,10,4,"shot_yes","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",1,11,"Stephen Curry",7
"1236","Golden State Warriors","11/16/16",2016,3,4,51,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Toronto Raptors",0,9,"Stephen Curry",32
"1237","Golden State Warriors","11/21/16",2016,2,0,36,"shot_yes","Turnaround Bank shot","2PT Field Goal",7,"Indiana Pacers",71,3,"Stephen Curry",23
"1238","Golden State Warriors","3/26/17",2016,4,2,58,"shot_yes","Turnaround Bank shot","2PT Field Goal",16,"Memphis Grizzlies",137,100,"Stephen Curry",44
"1239","Golden State Warriors","3/31/17",2016,4,0,46,"shot_yes","Turnaround Bank shot","2PT Field Goal",10,"Houston Rockets",-91,61,"Stephen Curry",43
"1240","Golden State Warriors","3/16/17",2016,2,11,6,"shot_yes","Turnaround Bank shot","2PT Field Goal",8,"Orlando Magic",71,38,"Stephen Curry",24
"1241","Golden State Warriors","12/30/16",2016,3,1,11,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",15,"Dallas Mavericks",153,31,"Stephen Curry",28
"1242","Golden State Warriors","10/30/16",2016,4,0,25,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",17,"Phoenix Suns",-169,21,"Stephen Curry",48
"1243","Golden State Warriors","3/31/17",2016,1,8,30,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",16,"Houston Rockets",110,129,"Stephen Curry",5
"1244","Golden State Warriors","3/14/17",2016,2,2,43,"shot_no","Turnaround Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",2,205,"Stephen Curry",23
"1245","Golden State Warriors","3/21/17",2016,3,7,24,"shot_yes","Turnaround Jump Shot","2PT Field Goal",8,"Dallas Mavericks",-37,72,"Stephen Curry",27
"1246","Golden State Warriors","3/24/17",2016,1,1,39,"shot_no","Turnaround Jump Shot","2PT Field Goal",10,"Sacramento Kings",-40,100,"Stephen Curry",8
"1247","Golden State Warriors","2/23/17",2016,3,0,1,"shot_yes","Turnaround Jump Shot","3PT Field Goal",31,"Los Angeles Clippers",171,259,"Stephen Curry",29
"1248","Golden State Warriors","11/7/16",2016,3,9,13,"shot_yes","Turnaround Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",-142,16,"Stephen Curry",30
"1249","Golden State Warriors","12/25/16",2016,2,2,47,"shot_no","Turnaround Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",-47,87,"Stephen Curry",20
"1250","Golden State Warriors","3/14/17",2016,4,9,55,"shot_yes","Turnaround Jump Shot","2PT Field Goal",19,"Philadelphia 76ers",-47,185,"Stephen Curry",43
"1251","Golden State Warriors","3/24/17",2016,3,2,35,"shot_no","Alley Oop Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Andre Iguodala",34
"1252","Golden State Warriors","11/3/16",2016,2,10,51,"shot_no","Alley Oop Dunk Shot","2PT Field Goal",1,"Oklahoma City Thunder",-12,13,"Andre Iguodala",24
"1253","Golden State Warriors","10/25/16",2016,2,0,6,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,"Andre Iguodala",13
"1254","Golden State Warriors","11/3/16",2016,2,11,10,"shot_no","Alley Oop Layup shot","2PT Field Goal",1,"Oklahoma City Thunder",-1,11,"Andre Iguodala",24
"1255","Golden State Warriors","1/8/17",2016,4,0,32,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Andre Iguodala",48
"1256","Golden State Warriors","3/16/17",2016,3,5,30,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Andre Iguodala",36
"1257","Golden State Warriors","1/2/17",2016,4,7,57,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,"Andre Iguodala",38
"1258","Golden State Warriors","12/7/16",2016,4,9,31,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Andre Iguodala",40
"1259","Golden State Warriors","2/28/17",2016,2,0,23,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,"Andre Iguodala",19
"1260","Golden State Warriors","2/1/17",2016,2,0,2,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,"Andre Iguodala",22
"1261","Golden State Warriors","11/25/16",2016,1,0,44,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Andre Iguodala",9
"1262","Golden State Warriors","2/13/17",2016,1,0,41,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,"Andre Iguodala",9
"1263","Golden State Warriors","12/28/16",2016,2,3,34,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,"Andre Iguodala",24
"1264","Golden State Warriors","3/28/17",2016,3,5,56,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Andre Iguodala",32
"1265","Golden State Warriors","12/7/16",2016,3,3,23,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Andre Iguodala",30
"1266","Golden State Warriors","11/16/16",2016,2,1,23,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,"Andre Iguodala",24
"1267","Golden State Warriors","11/18/16",2016,1,3,36,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,"Andre Iguodala",7
"1268","Golden State Warriors","2/13/17",2016,1,1,3,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,"Andre Iguodala",10
"1269","Golden State Warriors","2/11/17",2016,1,0,59,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Andre Iguodala",12
"1270","Golden State Warriors","11/25/16",2016,2,3,24,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Andre Iguodala",24
"1271","Golden State Warriors","2/10/17",2016,3,1,21,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",10,8,"Andre Iguodala",33
"1272","Golden State Warriors","1/16/17",2016,2,5,8,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-11,7,"Andre Iguodala",24
"1273","Golden State Warriors","1/16/17",2016,4,9,39,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-1,8,"Andre Iguodala",42
"1274","Golden State Warriors","1/6/17",2016,2,2,34,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",10,11,"Andre Iguodala",14
"1275","Golden State Warriors","2/13/17",2016,1,2,55,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Denver Nuggets",-14,7,"Andre Iguodala",12
"1276","Golden State Warriors","3/2/17",2016,4,0,56,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",-2,0,"Andre Iguodala",37
"1277","Golden State Warriors","3/2/17",2016,1,2,35,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,"Andre Iguodala",6
"1278","Golden State Warriors","10/28/16",2016,4,11,8,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,"Andre Iguodala",40
"1279","Golden State Warriors","12/17/16",2016,2,0,8,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,"Andre Iguodala",17
"1280","Golden State Warriors","12/7/16",2016,2,3,28,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Andre Iguodala",20
"1281","Golden State Warriors","11/28/16",2016,1,2,29,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,"Andre Iguodala",12
"1282","Golden State Warriors","3/26/17",2016,1,0,45,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,"Andre Iguodala",8
"1283","Golden State Warriors","11/28/16",2016,4,10,39,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,"Andre Iguodala",44
"1284","Golden State Warriors","12/28/16",2016,4,8,7,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Toronto Raptors",-6,23,"Andre Iguodala",42
"1285","Golden State Warriors","3/29/17",2016,4,2,20,"shot_no","Driving Finger Roll Layup Shot","2PT Field Goal",1,"San Antonio Spurs",9,11,"Andre Iguodala",37
"1286","Golden State Warriors","2/2/17",2016,3,0,0,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",7,"Los Angeles Clippers",46,62,"Andre Iguodala",33
"1287","Golden State Warriors","12/23/16",2016,2,0,49,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Detroit Pistons",-9,7,"Andre Iguodala",23
"1288","Golden State Warriors","3/31/17",2016,3,4,13,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",-17,21,"Andre Iguodala",36
"1289","Golden State Warriors","3/18/17",2016,1,3,45,"shot_yes","Driving Reverse Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Andre Iguodala",7
"1290","Golden State Warriors","11/9/16",2016,2,3,48,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Dallas Mavericks",14,2,"Andre Iguodala",19
"1291","Golden State Warriors","11/1/16",2016,1,3,11,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",2,7,"Andre Iguodala",10
"1292","Golden State Warriors","1/8/17",2016,1,3,53,"shot_yes","Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Andre Iguodala",12
"1293","Golden State Warriors","3/24/17",2016,3,3,1,"shot_yes","Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Andre Iguodala",34
"1294","Golden State Warriors","10/28/16",2016,3,0,2,"shot_yes","Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,"Andre Iguodala",32
"1295","Golden State Warriors","3/28/17",2016,1,3,15,"shot_yes","Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Andre Iguodala",7
"1296","Golden State Warriors","3/31/17",2016,4,0,29,"shot_yes","Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Andre Iguodala",44
"1297","Golden State Warriors","3/20/17",2016,2,2,32,"shot_yes","Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Andre Iguodala",14
"1298","Golden State Warriors","2/28/17",2016,4,5,20,"shot_no","Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,"Andre Iguodala",38
"1299","Golden State Warriors","1/28/17",2016,3,3,44,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Andre Iguodala",33
"1300","Golden State Warriors","2/23/17",2016,3,5,22,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Andre Iguodala",31
"1301","Golden State Warriors","10/30/16",2016,2,0,43,"shot_yes","Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,"Andre Iguodala",23
"1302","Golden State Warriors","1/28/17",2016,2,0,28,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Andre Iguodala",23
"1303","Golden State Warriors","1/18/17",2016,4,10,24,"shot_yes","Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Andre Iguodala",38
"1304","Golden State Warriors","11/3/16",2016,4,10,13,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",19,"Oklahoma City Thunder",195,-1,"Andre Iguodala",39
"1305","Golden State Warriors","12/28/16",2016,3,1,10,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",1,"Toronto Raptors",-1,16,"Andre Iguodala",35
"1306","Golden State Warriors","2/10/17",2016,2,4,36,"shot_yes","Floating Jump shot","2PT Field Goal",17,"Memphis Grizzlies",-109,136,"Andre Iguodala",15
"1307","Golden State Warriors","1/2/17",2016,3,0,0,"shot_no","Floating Jump shot","2PT Field Goal",10,"Denver Nuggets",-29,97,"Andre Iguodala",35
"1308","Golden State Warriors","12/28/16",2016,4,11,14,"shot_yes","Hook Shot","2PT Field Goal",5,"Toronto Raptors",-29,41,"Andre Iguodala",37
"1309","Golden State Warriors","11/18/16",2016,2,3,4,"shot_yes","Hook Shot","2PT Field Goal",0,"Boston Celtics",0,1,"Andre Iguodala",16
"1310","Golden State Warriors","11/1/16",2016,4,9,22,"shot_no","Hook Shot","2PT Field Goal",3,"Portland Trail Blazers",-32,7,"Andre Iguodala",39
"1311","Golden State Warriors","12/25/16",2016,2,0,46,"shot_no","Jump Bank Shot","2PT Field Goal",7,"Cleveland Cavaliers",68,36,"Andre Iguodala",21
"1312","Golden State Warriors","3/2/17",2016,2,0,22,"shot_no","Jump Shot","3PT Field Goal",26,"Chicago Bulls",-191,180,"Andre Iguodala",14
"1313","Golden State Warriors","4/4/17",2016,1,0,18,"shot_yes","Jump Shot","2PT Field Goal",18,"Minnesota Timberwolves",117,144,"Andre Iguodala",7
"1314","Golden State Warriors","3/31/17",2016,1,2,2,"shot_yes","Jump Shot","3PT Field Goal",27,"Houston Rockets",81,262,"Andre Iguodala",4
"1315","Golden State Warriors","3/31/17",2016,2,0,0,"shot_yes","Jump Shot","3PT Field Goal",27,"Houston Rockets",-215,165,"Andre Iguodala",13
"1316","Golden State Warriors","3/31/17",2016,4,8,12,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",87,242,"Andre Iguodala",42
"1317","Golden State Warriors","3/31/17",2016,2,8,11,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-60,247,"Andre Iguodala",14
"1318","Golden State Warriors","3/31/17",2016,1,1,29,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-119,228,"Andre Iguodala",8
"1319","Golden State Warriors","3/31/17",2016,4,1,39,"shot_no","Jump Shot","3PT Field Goal",23,"Houston Rockets",-227,67,"Andre Iguodala",40
"1320","Golden State Warriors","3/31/17",2016,1,5,0,"shot_no","Jump Shot","2PT Field Goal",19,"Houston Rockets",109,159,"Andre Iguodala",12
"1321","Golden State Warriors","3/29/17",2016,2,10,3,"shot_no","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",161,183,"Andre Iguodala",22
"1322","Golden State Warriors","3/29/17",2016,1,2,31,"shot_yes","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",233,2,"Andre Iguodala",12
"1323","Golden State Warriors","3/29/17",2016,2,4,39,"shot_yes","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",-207,154,"Andre Iguodala",16
"1324","Golden State Warriors","3/29/17",2016,1,0,49,"shot_yes","Jump Shot","2PT Field Goal",19,"San Antonio Spurs",-158,120,"Andre Iguodala",8
"1325","Golden State Warriors","3/28/17",2016,3,4,31,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",233,26,"Andre Iguodala",32
"1326","Golden State Warriors","3/28/17",2016,3,6,52,"shot_no","Jump Shot","3PT Field Goal",22,"Houston Rockets",223,51,"Andre Iguodala",36
"1327","Golden State Warriors","3/28/17",2016,4,10,38,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",225,97,"Andre Iguodala",40
"1328","Golden State Warriors","3/28/17",2016,2,9,9,"shot_no","Jump Shot","3PT Field Goal",23,"Houston Rockets",228,70,"Andre Iguodala",23
"1329","Golden State Warriors","3/26/17",2016,2,8,39,"shot_no","Jump Shot","2PT Field Goal",14,"Memphis Grizzlies",-133,46,"Andre Iguodala",23
"1330","Golden State Warriors","3/26/17",2016,1,5,5,"shot_yes","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-212,160,"Andre Iguodala",12
"1331","Golden State Warriors","3/24/17",2016,1,2,31,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-55,247,"Andre Iguodala",10
"1332","Golden State Warriors","3/24/17",2016,2,11,38,"shot_no","Jump Shot","2PT Field Goal",17,"Sacramento Kings",-124,129,"Andre Iguodala",13
"1333","Golden State Warriors","3/20/17",2016,3,0,35,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-189,164,"Andre Iguodala",33
"1334","Golden State Warriors","3/20/17",2016,1,2,33,"shot_no","Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",171,11,"Andre Iguodala",9
"1335","Golden State Warriors","3/18/17",2016,4,8,11,"shot_no","Jump Shot","2PT Field Goal",3,"Milwaukee Bucks",17,28,"Andre Iguodala",38
"1336","Golden State Warriors","3/16/17",2016,4,10,21,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",-122,232,"Andre Iguodala",37
"1337","Golden State Warriors","3/14/17",2016,2,7,38,"shot_no","Jump Shot","2PT Field Goal",3,"Philadelphia 76ers",-29,26,"Andre Iguodala",15
